Date,dlog_SOLVPN_to_dlog_COPPER,dlog_SOLVPN_to_dlog_GOLD,dlog_SOLVPN_to_dlog_SILVER,dlog_SOLVPN_to_dlog_DXY,dlog_SOLVPN_to_dlog_OIL,dlog_SOLVPN_to_dlog_GAS,dlog_SOLVPN_to_d_UST10Y,dlog_SOLVPN_to_d_VIX,dlog_SOLVPN_to_d_PJM_LMP,dlog_COPPER_to_dlog_SOLVPN,dlog_COPPER_to_dlog_GOLD,dlog_COPPER_to_dlog_SILVER,dlog_COPPER_to_dlog_DXY,dlog_COPPER_to_dlog_OIL,dlog_COPPER_to_dlog_GAS,dlog_COPPER_to_d_UST10Y,dlog_COPPER_to_d_VIX,dlog_COPPER_to_d_PJM_LMP,dlog_GOLD_to_dlog_SOLVPN,dlog_GOLD_to_dlog_COPPER,dlog_GOLD_to_dlog_SILVER,dlog_GOLD_to_dlog_DXY,dlog_GOLD_to_dlog_OIL,dlog_GOLD_to_dlog_GAS,dlog_GOLD_to_d_UST10Y,dlog_GOLD_to_d_VIX,dlog_GOLD_to_d_PJM_LMP,dlog_SILVER_to_dlog_SOLVPN,dlog_SILVER_to_dlog_COPPER,dlog_SILVER_to_dlog_GOLD,dlog_SILVER_to_dlog_DXY,dlog_SILVER_to_dlog_OIL,dlog_SILVER_to_dlog_GAS,dlog_SILVER_to_d_UST10Y,dlog_SILVER_to_d_VIX,dlog_SILVER_to_d_PJM_LMP,dlog_DXY_to_dlog_SOLVPN,dlog_DXY_to_dlog_COPPER,dlog_DXY_to_dlog_GOLD,dlog_DXY_to_dlog_SILVER,dlog_DXY_to_dlog_OIL,dlog_DXY_to_dlog_GAS,dlog_DXY_to_d_UST10Y,dlog_DXY_to_d_VIX,dlog_DXY_to_d_PJM_LMP,dlog_OIL_to_dlog_SOLVPN,dlog_OIL_to_dlog_COPPER,dlog_OIL_to_dlog_GOLD,dlog_OIL_to_dlog_SILVER,dlog_OIL_to_dlog_DXY,dlog_OIL_to_dlog_GAS,dlog_OIL_to_d_UST10Y,dlog_OIL_to_d_VIX,dlog_OIL_to_d_PJM_LMP,dlog_GAS_to_dlog_SOLVPN,dlog_GAS_to_dlog_COPPER,dlog_GAS_to_dlog_GOLD,dlog_GAS_to_dlog_SILVER,dlog_GAS_to_dlog_DXY,dlog_GAS_to_dlog_OIL,dlog_GAS_to_d_UST10Y,dlog_GAS_to_d_VIX,dlog_GAS_to_d_PJM_LMP,d_UST10Y_to_dlog_SOLVPN,d_UST10Y_to_dlog_COPPER,d_UST10Y_to_dlog_GOLD,d_UST10Y_to_dlog_SILVER,d_UST10Y_to_dlog_DXY,d_UST10Y_to_dlog_OIL,d_UST10Y_to_dlog_GAS,d_UST10Y_to_d_VIX,d_UST10Y_to_d_PJM_LMP,d_VIX_to_dlog_SOLVPN,d_VIX_to_dlog_COPPER,d_VIX_to_dlog_GOLD,d_VIX_to_dlog_SILVER,d_VIX_to_dlog_DXY,d_VIX_to_dlog_OIL,d_VIX_to_dlog_GAS,d_VIX_to_d_UST10Y,d_VIX_to_d_PJM_LMP,d_PJM_LMP_to_dlog_SOLVPN,d_PJM_LMP_to_dlog_COPPER,d_PJM_LMP_to_dlog_GOLD,d_PJM_LMP_to_dlog_SILVER,d_PJM_LMP_to_dlog_DXY,d_PJM_LMP_to_dlog_OIL,d_PJM_LMP_to_dlog_GAS,d_PJM_LMP_to_d_UST10Y,d_PJM_LMP_to_d_VIX
2022-12-05,0.030888793073636123,-1.5765181096826195,-1.3475930835104997,-0.996084810934283,2.56846799526652,2.7513838774468438,0.26756765879086597,1.3598436806816565,0.6618437954821352,-0.030888793073636123,-2.807904024494441,-2.1724422616834334,-1.2753660868136532,3.746439070735315,4.927449617741605,1.7662292650154559,1.6774185109136837,1.0195343120557754,1.5765181096826195,2.807904024494441,1.5358210358511215,1.980563387299508,11.600116362403647,12.005832890638057,5.695811466780766,4.474619778174918,2.633767564757421,1.3475930835104997,2.1724422616834334,-1.5358210358511215,1.9278942470569511,8.576248555673505,9.15711837736262,4.514268973722608,3.7013157768485896,1.890839794107228,0.996084810934283,1.2753660868136532,-1.980563387299508,-1.9278942470569511,9.402325374042483,10.295293359246484,4.736468601563287,3.393101349283789,2.190944441896193,-2.56846799526652,-3.746439070735315,-11.600116362403647,-8.576248555673505,-9.402325374042483,1.2959304787806936,-4.679555935462106,-0.11502499886896844,0.3748104990589184,-2.7513838774468438,-4.927449617741605,-12.005832890638057,-9.15711837736262,-10.295293359246484,-1.2959304787806936,-5.508705184879272,-0.9658995690189354,0.1470857077067344,-0.26756765879086597,-1.7662292650154559,-5.695811466780766,-4.514268973722608,-4.736468601563287,4.679555935462106,5.508705184879272,1.5172155713456612,1.1644872805443869,-1.3598436806816565,-1.6774185109136837,-4.474619778174918,-3.7013157768485896,-3.393101349283789,0.11502499886896844,0.9658995690189354,-1.5172155713456612,0.23975716941487543,-0.6618437954821352,-1.0195343120557754,-2.633767564757421,-1.890839794107228,-2.190944441896193,-0.3748104990589184,-0.1470857077067344,-1.1644872805443869,-0.23975716941487543
2022-12-06,0.859592934735649,-1.4817233018572793,-0.5173076650330728,-1.0025553720255065,-2.417749365293409,-3.7137497394477137,1.8729314974535969,1.8677660489782504,0.05956078184242197,-0.859592934735649,-3.653501533290271,-2.7939173212030326,-3.0277956135481867,-0.45207777824926465,3.6556133344622244,1.9458127241543206,-0.14283952798932242,0.9783317882691015,1.4817233018572793,3.653501533290271,1.1047786414209284,-0.17427646482430426,2.129474235781163,8.104591901218072,7.279419101801873,1.346925166162327,2.328864065635087,0.5173076650330728,2.7939173212030326,-1.1047786414209284,-0.10765086304826266,0.8930067968828386,6.325159639692867,5.638525776287946,0.8700376111551398,1.7562761710266996,1.0025553720255065,3.0277956135481867,0.17427646482430426,0.10765086304826266,-0.4319713285866307,2.9275035013901567,6.744152807014242,0.20690266204576258,1.3815336623349335,2.417749365293409,0.45207777824926465,-2.129474235781163,-0.8930067968828386,0.4319713285866307,-13.385161923748388,1.0406807024844016,0.8405163331294441,-1.5026920624426257,3.7137497394477137,-3.6556133344622244,-8.104591901218072,-6.325159639692867,-2.9275035013901567,13.385161923748388,-2.955490767740908,5.056663249612525,0.45059778567661835,-1.8729314974535969,-1.9458127241543206,-7.279419101801873,-5.638525776287946,-6.744152807014242,-1.0406807024844016,2.955490767740908,-0.7994521725668162,0.9223965345940927,-1.8677660489782504,0.14283952798932242,-1.346925166162327,-0.8700376111551398,-0.20690266204576258,-0.8405163331294441,-5.056663249612525,0.7994521725668162,-0.46590934981871335,-0.05956078184242197,-0.9783317882691015,-2.328864065635087,-1.7562761710266996,-1.3815336623349335,1.5026920624426257,-0.45059778567661835,-0.9223965345940927,0.46590934981871335
2022-12-07,4.39816630550129,2.5211423456493978,5.908179724719403,2.677431671787404,-15.754580902229169,0.765730995710852,9.17441221586697,-2.130997018923246,5.2007920526016225,-4.39816630550129,-2.3372191952283856,-3.052191316643431,-1.7352209891849428,-7.354009513774013,1.1578787213859876,-0.1853888146984164,-3.70084642025056,0.43208523665068194,-2.5211423456493978,2.3372191952283856,-2.5879505552541833,0.4515861007989166,-2.7440002196419933,3.700639875944208,-0.912368308560926,-0.6980065895326526,1.169201178092235,-5.908179724719403,3.052191316643431,2.5879505552541833,1.9284453096426484,-11.229557858445244,1.452715991255804,-0.6139054361752745,-5.224960443614481,0.7999784486720024,-2.677431671787404,1.7352209891849428,-0.4515861007989166,-1.9284453096426484,-1.36775007805018,-0.7798278868492741,-3.6977286112486514,-0.46788050471194,0.448173771107675,15.754580902229169,7.354009513774013,2.7440002196419933,11.229557858445244,1.36775007805018,5.027272059157825,24.939971062354196,6.3391650932097185,11.407960548722095,-0.765730995710852,-1.1578787213859876,-3.700639875944208,-1.452715991255804,0.7798278868492741,-5.027272059157825,-0.9206386827218838,-0.6311770938821342,1.8233735240023865,-9.17441221586697,0.1853888146984164,0.912368308560926,0.6139054361752745,3.6977286112486514,-24.939971062354196,0.9206386827218838,-11.476320740184269,1.138618379694253,2.130997018923246,3.70084642025056,0.6980065895326526,5.224960443614481,0.46788050471194,-6.3391650932097185,0.6311770938821342,11.476320740184269,5.4572200364604075,-5.2007920526016225,-0.43208523665068194,-1.169201178092235,-0.7999784486720024,-0.448173771107675,-11.407960548722095,-1.8233735240023865,-1.138618379694253,-5.4572200364604075
2022-12-08,4.681321893885828,0.39061010867617707,5.191948268154085,-0.5034373551210267,10.984063617773137,-0.846197912079163,4.9123061271807185,0.9544622189500558,-13.61557698611373,-4.681321893885828,-1.7333730521566482,-2.4493818504166427,-2.1505942182161997,-5.121510681228173,5.988993494835926,1.0829332437567665,-4.034713596801927,-6.8871584805616894,-0.39061010867617707,1.7333730521566482,-2.4766443058302983,0.4956534893818123,-1.7651694603260788,9.058148741669449,4.261393657562472,0.6295563113678933,-2.7808788751517897,-5.191948268154085,2.4493818504166427,2.4766443058302983,-1.3503858175205865,-6.072079292771437,-0.9120743816210188,4.176481338479242,-5.807936350356746,-7.2174869270641295,0.5034373551210267,2.1505942182161997,-0.4956534893818123,1.3503858175205865,-0.9178754623286123,-3.0366627985707533,6.78150661368969,-1.8539931628544162,-8.597730022110238,-10.984063617773137,5.121510681228173,1.7651694603260788,6.072079292771437,0.9178754623286123,4.156693728079578,1.7583865671734262,-12.639364988397507,-20.6305430834622,0.846197912079163,-5.988993494835926,-9.058148741669449,0.9120743816210188,3.0366627985707533,-4.156693728079578,9.392755001627407,-0.9763781227230082,-21.529552704155577,-4.9123061271807185,-1.0829332437567665,-4.261393657562472,-4.176481338479242,-6.78150661368969,-1.7583865671734262,-9.392755001627407,-6.698815182307902,-11.234086842561657,-0.9544622189500558,4.034713596801927,-0.6295563113678933,5.807936350356746,1.8539931628544162,12.639364988397507,0.9763781227230082,6.698815182307902,-10.338384474439708,13.61557698611373,6.8871584805616894,2.7808788751517897,7.2174869270641295,8.597730022110238,20.6305430834622,21.529552704155577,11.234086842561657,10.338384474439708
2022-12-12,7.600235366492484,3.82616414773861,3.4275962002882983,-2.198925926332235,12.820657002370714,8.408189732662807,2.773188192354583,-3.788833091419102,-8.58099426152916,-7.600235366492484,1.8493221761578376,-3.527288909847115,-7.002984492764508,-0.4559202155811777,-2.856900126826125,-11.172802509210882,-6.888016059436101,-14.093440603294827,-3.82616414773861,-1.8493221761578376,-1.7848720002329834,-5.6880958789497065,-0.014111727557185372,-1.896330456020362,-8.94325028206389,-3.878737171576822,-7.449361767897534,-3.4275962002882983,3.527288909847115,1.7848720002329834,-1.3375865955288502,-4.379417604709907,-0.3061972952657843,0.4071572847814551,-2.54756235581584,-3.104287328488164,2.198925926332235,7.002984492764508,5.6880958789497065,1.3375865955288502,6.682121337251891,6.233527796148438,-2.603384592464467,2.390069232215577,-5.449017502352232,-12.820657002370714,0.4559202155811777,0.014111727557185372,4.379417604709907,-6.682121337251891,-1.3789903702489696,-7.509618306896608,-12.314641191332555,-20.306480358335328,-8.408189732662807,2.856900126826125,1.896330456020362,0.3061972952657843,-6.233527796148438,1.3789903702489696,-11.090848353971955,-5.970639551512822,-16.120926655252678,-2.773188192354583,11.172802509210882,8.94325028206389,-0.4071572847814551,2.603384592464467,7.509618306896608,11.090848353971955,2.738685739406611,-5.573791365856097,3.788833091419102,6.888016059436101,3.878737171576822,2.54756235581584,-2.390069232215577,12.314641191332555,5.970639551512822,-2.738685739406611,-9.784080446619884,8.58099426152916,14.093440603294827,7.449361767897534,3.104287328488164,5.449017502352232,20.306480358335328,16.120926655252678,5.573791365856097,9.784080446619884
2022-12-13,6.514034323754183,6.650626512040969,7.619114624486017,1.2463001499860216,4.143127703070512,2.8758165769024266,6.0963053879826905,1.3498402559489744,10.042659680452564,-6.514034323754183,3.6123169178841126,-2.104515882490646,-1.6438743325330414,-3.1062171039613027,-6.283695417331117,-12.999574493856233,-0.7697957446392163,-8.997922407252759,-6.650626512040969,-3.6123169178841126,-3.1551938916196383,-6.81977630898011,-0.6286970869012527,-6.401511870275959,-20.433573314216325,-5.828870998535045,-8.361335917196797,-7.619114624486017,2.104515882490646,3.1551938916196383,-4.4213438294034635,-4.539145713572127,-4.484972482928558,-5.596300198915671,-5.012537790016816,-0.3349750135532368,-1.2463001499860216,1.6438743325330414,6.81977630898011,4.4213438294034635,5.422689925374867,0.6987202762566991,-11.201983671853249,-2.3178583272773885,-0.7452408301774653,-4.143127703070512,3.1062171039613027,0.6286970869012527,4.539145713572127,-5.422689925374867,-1.2781071650718125,-0.34211379693846466,-5.9527942416079345,9.291518593688886,-2.8758165769024266,6.283695417331117,6.401511870275959,4.484972482928558,-0.6987202762566991,1.2781071650718125,-2.790733456166361,-0.8857142238455964,5.22005916895546,-6.0963053879826905,12.999574493856233,20.433573314216325,5.596300198915671,11.201983671853249,0.34211379693846466,2.790733456166361,7.60153355341005,-9.390297312942732,-1.3498402559489744,0.7697957446392163,5.828870998535045,5.012537790016816,2.3178583272773885,5.9527942416079345,0.8857142238455964,-7.60153355341005,-2.4994508780238363,-10.042659680452564,8.997922407252759,8.361335917196797,0.3349750135532368,0.7452408301774653,-9.291518593688886,-5.22005916895546,9.390297312942732,2.4994508780238363
2022-12-14,-5.832567223492031,7.345381292650673,4.796029736789748,8.081700616566353,7.344646480134781,5.877380234823907,-2.092517686180538,-0.8300041805124376,-12.621058615923667,5.832567223492031,4.108331398611353,-6.167282757772792,4.40999548645656,-2.351358342001816,-1.112699769750817,-12.330150041490608,5.192238736254111,-21.691761523024645,-7.345381292650673,-4.108331398611353,0.38491726721659525,1.4470401603419294,-0.3791998932878955,-2.57194807378418,-4.585531171836432,-5.143682708989541,-17.399953634625053,-4.796029736789748,6.167282757772792,-0.38491726721659525,0.7319080872936308,-6.879403521450366,0.42867537503902575,7.601059898260633,-0.5026783451653776,-7.517952762187814,-8.081700616566353,-4.40999548645656,-1.4470401603419294,-0.7319080872936308,1.7709918343935227,-2.0626426252802794,-5.176088965237131,-5.625385060143763,-16.171737695700003,-7.344646480134781,2.351358342001816,0.3791998932878955,6.879403521450366,-1.7709918343935227,3.560062111590627,0.9878821920065963,-3.4021180031787024,-5.283230606087912,-5.877380234823907,1.112699769750817,2.57194807378418,-0.42867537503902575,2.0626426252802794,-3.560062111590627,-2.5359098857484383,0.10221560926765161,-17.119042009117507,2.092517686180538,12.330150041490608,4.585531171836432,-7.601059898260633,5.176088965237131,-0.9878821920065963,2.5359098857484383,8.329775698450955,-26.03349281586835,0.8300041805124376,-5.192238736254111,5.143682708989541,0.5026783451653776,5.625385060143763,3.4021180031787024,-0.10221560926765161,-8.329775698450955,-16.954348708270967,12.621058615923667,21.691761523024645,17.399953634625053,7.517952762187814,16.171737695700003,5.283230606087912,17.119042009117507,26.03349281586835,16.954348708270967
2022-12-15,-1.4999609798720464,8.016164298737891,5.539023770749264,5.814812323737055,4.18640921962942,7.697056258493821,-3.0321291772368077,-0.39925404260027797,-13.187315757053433,1.4999609798720464,17.357137502289127,14.220642071321713,13.228574025099373,-1.18622887244726,3.965997013427354,-6.141953337876808,3.887196088646659,-11.790188940630474,-8.016164298737891,-17.357137502289127,2.301249956238928,-2.9340726706566933,1.1147882084094922,1.2563112925536215,-11.018085245246592,-13.801472687390168,-7.858564433349461,-5.539023770749264,-14.220642071321713,-2.301249956238928,-4.025179145232557,-0.10420230176867484,-0.28692662864658214,-9.88629837674675,-11.31530895206938,-5.55967562747732,-5.814812323737055,-13.228574025099373,2.9340726706566933,4.025179145232557,0.24234267189969927,0.6862177708121591,-11.059431723061593,-10.74149523179035,-10.188673343118609,-4.18640921962942,1.18622887244726,-1.1147882084094922,0.10420230176867484,-0.24234267189969927,3.6372542075049044,-2.4433939450248348,0.10746861753949233,-23.908069910459744,-7.697056258493821,-3.965997013427354,-1.2563112925536215,0.28692662864658214,-0.6862177708121591,-3.6372542075049044,-7.694278624041145,-4.053429240784529,-21.723619891248624,3.0321291772368077,6.141953337876808,11.018085245246592,9.88629837674675,11.059431723061593,2.4433939450248348,7.694278624041145,5.8758591879805575,-17.159049616240807,0.39925404260027797,-3.887196088646659,13.801472687390168,11.31530895206938,10.74149523179035,-0.10746861753949233,4.053429240784529,-5.8758591879805575,-13.54232936727851,13.187315757053433,11.790188940630474,7.858564433349461,5.55967562747732,10.188673343118609,23.908069910459744,21.723619891248624,17.159049616240807,13.54232936727851
2022-12-19,-7.793956349734299,-11.868035955940304,-3.504390964409703,6.061965722450216,12.282591077663824,-5.802806237860702,3.754926432719335,8.934120018477895,-3.6689242465072383,7.793956349734299,15.156482182740223,9.450943001517224,13.35793737196978,5.12686966433013,13.694893409984648,5.400949028370956,12.193923704422561,7.446339669712167,11.868035955940304,-15.156482182740223,1.1759943730623696,-0.2035760616333091,8.865637933954181,1.6242483928007463,-4.86424802510435,6.24489674568509,-3.525348897541031,3.504390964409703,-9.450943001517224,-1.1759943730623696,1.5668171914828903,3.8941600391001874,1.3200006375730284,-3.742907381935434,5.12245085683558,-3.0095358865969715,-6.061965722450216,-13.35793737196978,0.2035760616333091,-1.5668171914828903,-6.0065583692181885,0.9932944840918294,-4.713467267058237,-2.215425931645748,-9.202943283869866,-12.282591077663824,-5.12686966433013,-8.865637933954181,-3.8941600391001874,6.0065583692181885,-4.6843103268475454,2.493591869429517,2.5288366345935547,-6.340606441205133,5.802806237860702,-13.694893409984648,-1.6242483928007463,-1.3200006375730284,-0.9932944840918294,4.6843103268475454,-8.184516860200212,2.905938500482921,-6.886947282031859,-3.754926432719335,-5.400949028370956,4.86424802510435,3.742907381935434,4.713467267058237,-2.493591869429517,8.184516860200212,3.4178865293557457,-17.494163419396962,-8.934120018477895,-12.193923704422561,-6.24489674568509,-5.12245085683558,2.215425931645748,-2.5288366345935547,-2.905938500482921,-3.4178865293557457,-7.5455627917777,3.6689242465072383,-7.446339669712167,3.525348897541031,3.0095358865969715,9.202943283869866,6.340606441205133,6.886947282031859,17.494163419396962,7.5455627917777
2022-12-20,-0.4203606937641329,-5.768778326603883,-4.160942350945179,-5.347768499498651,4.419197410669778,12.686420735201729,8.711631059611328,3.250087468452209,8.919914289476122,0.4203606937641329,1.980750257697382,-2.0126299023485767,0.2500446348393428,2.281462420531355,9.404700622999291,9.757832176336477,-3.685528760530765,9.637956060324978,5.768778326603883,-1.980750257697382,-3.173953380296986,-0.6313260242869241,9.00998459791443,10.298410730764601,12.666789533026337,-1.8585038591455731,9.588541825197934,4.160942350945179,2.0126299023485767,3.173953380296986,2.7031312919481127,4.681703564438153,12.623010645530577,12.087496148240804,2.0673727122610615,7.907248939651007,5.347768499498651,-0.2500446348393428,0.6313260242869241,-2.7031312919481127,9.095603675476992,12.200899246420953,12.094899352263218,0.22221736039029238,7.424807793653668,-4.419197410669778,-2.281462420531355,-9.00998459791443,-4.681703564438153,-9.095603675476992,3.316514676271316,1.5704976374428048,-2.720962946766951,2.5600664242285918,-12.686420735201729,-9.404700622999291,-10.298410730764601,-12.623010645530577,-12.200899246420953,-3.316514676271316,-1.105031082908409,-10.866548708817984,-0.16151654700640972,-8.711631059611328,-9.757832176336477,-12.666789533026337,-12.087496148240804,-12.094899352263218,-1.5704976374428048,1.105031082908409,-8.115707326952899,0.015475973120043562,-3.250087468452209,3.685528760530765,1.8585038591455731,-2.0673727122610615,-0.22221736039029238,2.720962946766951,10.866548708817984,8.115707326952899,6.858437209660733,-8.919914289476122,-9.637956060324978,-9.588541825197934,-7.907248939651007,-7.424807793653668,-2.5600664242285918,0.16151654700640972,-0.015475973120043562,-6.858437209660733
